1.00025e+14, 7.95541e+10
3.40986e+14, 8.54221e+10
4.83800e+14, 9.03183e+10
6.92103e+14, 9.54920e+10
9.77976e+14, 1.11063e+11
1.37067e+15, 1.47617e+11
1.91328e+15, 2.37405e+11
2.59512e+15, 5.08239e+11
3.37839e+15, 1.47628e+12
4.18642e+15, 5.09171e+12
4.99931e+15, 2.00711e+13
5.77696e+15, 9.04243e+13
6.53962e+15, 4.07414e+14
7.25238e+15, 1.98123e+15
7.97696e+15, 9.82039e+15
