-0.00025746652935118575, 0.0010019277990993107
0.002317198764160658, 0.0014453649132687325
0.004891864057672501, 0.0018199683754305056
0.01055612770339856, 0.0021255491470621246
0.016477857878475805, 0.002369928697032292
0.02677651905252318, 0.0026599295437673407
0.04196704428424303, 0.002949631079508421
0.0607621009268795, 0.003185574785411739
0.08290422245108134, 0.0033907209653567215
0.09963954685890833, 0.003504419760039225
0.12203913491246135, 0.003594827433427918
0.1361997940267765, 0.003647498291761268
0.15499485066941296, 0.0036692928580852368
0.16941297631307928, 0.0036837070454263507
0.18151390319258498, 0.003667670277433723
0.19850669412976313, 0.0036360378313343164
0.21086508753862, 0.003566448025236643
0.22605561277033986, 0.0034507958324882394
0.23712667353244077, 0.003320099323990367
0.24691040164778577, 0.003120647929535891
0.25, 0.0028604206500956026
